@relation Output

@attribute nHBAcc numeric
@attribute nHBDon numeric
@attribute naAromAtom numeric
@attribute nAtomP numeric
@attribute nB numeric
@attribute nAromBond numeric
@attribute nRotB numeric
@attribute ALogP numeric
@attribute ALogp2 numeric
@attribute AMR numeric
@attribute XLogP numeric
@attribute MLogP numeric
@attribute apol numeric
@attribute TopoPSA numeric
@attribute MW numeric
@attribute bpol numeric
@attribute ATSc1 numeric
@attribute ATSc2 numeric
@attribute ATSc3 numeric
@attribute ATSc4 numeric
@attribute ATSc5 numeric
@attribute ATSm1 numeric
@attribute ATSm2 numeric
@attribute ATSm3 numeric
@attribute ATSm4 numeric
@attribute ATSm5 numeric
@attribute nAcid numeric
@attribute nBase numeric
@attribute MOMI-X numeric
@attribute MOMI-Y numeric
@attribute MOMI-Z numeric
@attribute MOMI-XY numeric
@attribute MOMI-XZ numeric
@attribute MOMI-YZ numeric
@attribute MOMI-R numeric
@attribute AllSurfaceArea numeric
@attribute Association {Yes}

@data
3,0,12,6,21,12,6,3.245,10.530025,83.4622,2.617,2.78,46.011067,25.36,290.118591,26.406933,0.37909,-0.208677,-0.101638,0.260208,-0.160133,29.20738,24.446864,32.564545,32.339104,28.60905,0,1,4046.097236,2181.794906,1864.30233,1.854481,2.170301,1.170301,7.422665,575.012887,Yes
4,0,18,21,30,18,5,4.2138,17.75611,108.3172,4.794,3.55,60.883032,31.73,356.200097,32.836968,0.314231,-0.196335,0.003809,0.043285,0.030632,28.439921,31.661819,43.187982,50.21269,50.520345,0,1,6012.231078,4769.154273,1243.076805,1.260649,4.836572,3.836572,7.619656,682.433217,Yes
6,1,15,9,36,16,10,2.3856,5.691087,130.2738,2.599,3.55,74.868169,70.47,447.263426,45.911831,0.644017,-0.337145,-0.180604,0.405453,-0.168458,36.34884,38.824549,53.568629,52.318842,50.204924,0,2,15914.33119,14068.65708,1845.674111,1.13119,8.622503,7.622503,10.229888,876.025568,Yes
3,0,15,15,25,16,4,3.7038,13.718134,90.9472,3.984,3.11,51.544653,37.61,307.168462,29.195347,0.333679,-0.205237,0.079479,-0.09408,0.066444,24.85441,26.661547,38.574989,38.658095,34.408807,0,0,4176.747212,2823.473984,1353.273228,1.479294,3.086403,2.086403,7.176833,645.240188,Yes
2,1,16,12,35,17,9,3.2609,10.633469,121.0352,5.771,3.44,74.241376,86.64,452.224598,45.778624,0.54282,-0.379195,0.176762,-0.093355,0.002201,41.116612,40.831756,56.189814,62.469254,55.991657,0,1,17390.46604,16001.6165,1388.849539,1.086794,12.52149,11.52149,10.060769,859.650786,Yes
2,0,12,13,27,12,2,2.8983,8.400143,93.3957,4.703,3.33,54.969446,31.78,322.15037,30.290554,0.167009,-0.09311,-0.020991,0.001362,0.0734,29.847714,31.336662,47.008596,49.122052,38.034064,0,1,3746.198729,2629.484485,1116.714244,1.424689,3.354662,2.354662,6.586547,598.537443,Yes
3,1,16,11,32,17,7,4.2178,17.789837,115.8146,4.23,3.55,65.516204,45.17,392.209993,38.401796,0.572008,-0.277165,-0.241143,0.328728,-0.002657,32.043368,34.657551,46.487917,49.73247,44.207017,0,1,12923.08879,12077.17395,845.914841,1.070042,15.277056,14.277056,9.03241,766.493965,Yes
3,0,0,2,31,0,6,1.223,1.495729,113.7847,4.765,3.77,76.889306,29.54,423.290408,51.188694,0.386848,-0.163772,-0.111812,0.15867,-0.060702,38.621868,32.494822,49.159006,56.546013,46.158734,0,1,12519.06862,11701.36819,817.700428,1.069881,15.310092,14.310092,8.554629,709.736839,Yes
1,1,6,7,23,6,2,3.5168,12.367882,88.6284,3.694,3.33,53.345411,23.47,285.209265,31.496589,0.154387,-0.079636,-0.017769,0.033741,0.000814,22.134449,23.830638,36.328912,40.328912,33.495094,0,1,3880.607019,3405.726765,474.880254,1.139436,8.171759,7.171759,6.3751,557.869952,Yes
11,3,0,16,41,0,5,0.8158,0.66553,148.8241,1.021,3.44,87.12972,163.48,560.273381,55.22428,1.333699,-0.702796,-0.052509,0.288854,-0.308566,47.690182,45.815742,64.914779,80.013802,87.125324,0,0,14224.39764,10141.98143,4082.416212,1.402526,3.484309,2.484309,9.69614,814.054504,Yes
2,0,12,6,27,12,5,2.2066,4.869084,90.9398,4.704,3.66,58.625411,12.47,321.209265,33.412589,0.255223,-0.127374,-0.027601,-0.0334,0.11522,25.134449,28.16273,39.159278,39.158734,34.546013,0,1,4784.328261,3881.844199,902.484062,1.232488,5.301288,4.301288,7.075801,733.546782,Yes
1,1,12,6,27,12,8,2.1183,4.487195,100.0873,7.225,3.99,65.344169,12.03,335.2613,36.735831,0.065704,-0.030591,-0.004289,-0.008605,0.011154,25.35998,27.332364,34.498546,33.332364,31.664728,0,1,7245.270921,6205.412104,1039.858818,1.167573,6.967553,5.967553,8.217281,620.465335,Yes
5,1,18,8,40,18,11,4.3909,19.280003,141.3472,5.929,4.43,85.299341,66.84,499.272259,46.260659,0.574107,-0.257666,-0.03481,-0.072751,0.084268,40.457856,42.159006,58.929751,63.313744,55.372655,1,1,24537.04044,23307.41055,1229.629887,1.052757,19.954818,18.954818,10.579528,884.138789,Yes
5,1,6,13,27,6,3,0.0793,0.006288,85.1325,1.24,2.56,51.14186,61.88,349.119319,30.73614,0.656032,-0.341872,-0.074796,0.116404,-0.058867,35.116298,31.609594,48.166562,50.411462,45.493783,0,1,5450.584491,4209.941909,1240.642583,1.294694,4.393356,3.393356,7.413568,778.868118,Yes
10,5,26,24,57,27,16,6.1407,37.708196,184.3618,7.015,3.55,100.34979,224.58,768.112495,48.13421,1.680512,-0.713342,-0.617396,0.990686,-0.275945,79.213958,67.214105,101.540438,114.962151,117.3156,4,0,26706.35014,19649.69451,7056.65563,1.359123,3.784562,2.784562,11.250428,1014.471131,Yes
8,5,0,3,38,0,8,-1.3797,1.903572,125.8146,2.771,3.33,85.379685,152.54,515.291674,57.288315,0.610268,-0.242402,0.002681,-0.07391,0.137334,46.909017,48.999715,68.199938,73.928925,73.14564,1,0,21136.26411,20161.89058,974.373534,1.048327,21.692157,20.692157,9.53837,796.732833,Yes
1,1,0,2,31,0,5,1.5548,2.417403,115.1746,10.518,4.32,78.994478,20.23,386.354866,50.287522,0.082799,-0.022963,-0.027097,0.006471,0.009097,28.774469,31.332092,48.664184,54.664184,49.664184,0,0,7893.308777,7222.524867,670.783911,1.092874,11.76729,10.76729,7.402558,650.834947,Yes
5,4,0,2,32,0,4,-0.4664,0.217529,105.2486,4.093,3.55,72.92172,97.99,408.287575,44.68628,0.417743,-0.164626,-0.02925,0.014413,0.025674,32.872345,33.66046,54.431205,63.653012,62.649288,1,0,7765.754629,6801.890911,963.863719,1.141705,8.056901,7.056901,7.552806,618.724581,Yes
0,3,16,20,22,17,1,3.2087,10.295756,66.3352,3.331,2.56,37.07793,90.9,270.052823,13.80607,0.425817,-0.109769,-0.006882,-0.299576,0.300395,23.872345,23.992552,35.653012,38.98138,37.525357,0,0,3796.019922,3296.618413,499.401509,1.151489,7.601138,6.601138,6.546915,556.536166,Yes
6,3,26,17,35,27,5,4.272,18.249984,116.8539,5.423,2.89,58.394688,129.81,412.128389,22.409312,0.473397,-0.333116,0.175785,-0.10151,0.082828,35.483289,38.23949,55.481135,55.651191,58.090478,3,0,9040.243549,7454.885628,1585.357921,1.21266,5.702336,4.702336,8.506059,747.430216,Yes
5,1,22,17,33,22,8,3.0814,9.495026,120.0462,6.534,3,62.304653,89.35,420.146537,28.295347,0.370739,-0.178473,-0.024993,0.003889,0.028732,40.647301,37.527077,52.827905,55.22558,57.545946,2,0,9748.056017,7694.80545,2053.250567,1.266836,4.747621,3.747621,8.953904,763.599577,Yes
5,2,0,5,15,0,5,-0.2556,0.065331,56.7542,0.3,1.35,34.917895,71.61,276.019735,30.232105,0.562573,-0.429526,0.385848,-0.267657,-0.119239,39.119681,28.951567,35.283387,36.544019,41.389233,0,0,2643.677303,1924.961169,718.716135,1.373367,3.678333,2.678333,5.922628,474.971233,Yes
8,3,24,28,40,24,8,3.6769,13.519594,140.7404,2.798,3.66,77.118997,95.07,479.243359,40.581003,0.594057,-0.400923,0.121866,-0.025257,0.091688,39.294331,42.824821,58.458223,58.513713,52.707239,0,2,24101.59838,23079.30747,1022.290909,1.044295,23.576066,22.576066,10.422751,915.149302,Yes
1,1,18,21,29,18,8,5.1199,26.213376,114.1327,6.899,3.99,63.905411,21.26,357.209265,32.092589,0.219431,-0.11023,-0.062135,0.10624,-0.050256,28.134449,29.996548,38.162458,41.217646,42.830366,0,1,7436.838199,6203.963688,1232.874511,1.198724,6.032113,5.032113,8.225354,667.970928,Yes
6,4,6,6,23,6,2,0.3567,0.127235,74.1263,0.675,2.45,41.143102,98.66,286.095357,18.540898,0.540748,-0.259013,0.037774,-0.08168,0.096903,24.817837,24.993096,38.345553,42.31385,41.092752,0,0,2780.930887,1676.107447,1104.82344,1.65916,2.517082,1.517082,6.158789,523.265161,Yes
3,2,15,9,29,16,6,2.4422,5.964341,100.342,3.667,3.22,59.667032,70.34,368.155849,34.032968,0.262098,-0.08482,-0.030392,-0.019433,-0.010573,34.396652,38.117097,49.109284,44.666635,40.666635,0,1,9072.09446,8276.68231,795.412149,1.096103,11.405527,10.405527,8.168269,703.804449,Yes
2,4,19,15,34,21,10,3.8748,15.014075,117.2567,3.785,3.33,65.786618,95.97,422.184172,35.491382,0.712849,-0.299135,-0.293149,0.343933,-0.016194,35.592306,37.321464,50.982195,55.361152,48.922665,0,1,18395.77515,17138.74535,1257.029799,1.073344,14.634319,13.634319,10.456252,843.568392,Yes
2,1,12,8,33,12,12,3.9479,15.585914,125.3123,4.646,3.66,75.172548,74.95,440.267508,47.743452,0.712683,-0.353351,-0.12174,0.266945,-0.155419,35.817837,35.989372,48.155282,58.036584,53.318283,0,1,17182.80049,16108.45907,1074.341417,1.066694,15.993799,14.993799,9.760602,830.488379,Yes
3,3,12,14,21,12,4,4.4629,19.917476,76.9302,3.499,2.34,39.840723,69.56,311.011599,14.483277,0.351854,-0.120742,-0.042052,-0.044363,-0.047624,38.109287,26.232181,39.574647,43.850963,50.543098,1,0,3959.394554,2955.033162,1004.361392,1.339882,3.942201,2.942201,6.777639,564.86942,Yes
3,2,15,12,28,16,6,3.6778,13.526213,89.3902,1.482,2.12,47.772102,107.31,385.070797,28.507898,0.793971,-0.333108,-0.250146,0.146206,0.107093,40.037233,37.634693,56.996081,52.872991,47.246036,0,0,9912.402178,8977.355927,935.046251,1.104156,10.600975,9.600975,8.440659,716.602668,Yes
4,2,15,12,27,16,6,1.9045,3.62712,97.8054,-0.433,2.45,51.997067,116.54,361.109627,32.280933,0.689449,-0.308149,-0.046495,-0.206751,0.293449,35.30557,35.553521,47.744593,53.714199,50.160703,0,0,8634.012377,8131.720303,502.292074,1.061769,17.189227,16.189227,7.554266,688.648351,Yes
3,1,12,8,25,12,5,2.6381,6.959572,86.3189,3.298,3.11,49.668067,45.05,310.148142,25.209933,0.392547,-0.181781,-0.009488,0.022783,-0.043687,25.996474,26.744515,37.824302,41.322576,38.740791,0,1,4665.213767,3720.474597,944.73917,1.25393,4.938097,3.938097,7.174621,585.223063,Yes
5,3,6,14,18,6,6,1.1349,1.287998,62.6704,2.681,1.68,36.756309,103.88,292.028456,23.385691,0.457453,-0.238657,0.188999,-0.349828,0.269522,35.65854,30.01054,38.921924,43.122921,40.971004,0,0,4235.935111,3783.326418,452.608692,1.119632,9.358935,8.358935,6.45404,599.808831,Yes
2,1,12,8,25,12,6,3.1064,9.649721,88.955,3.071,3.11,52.282239,39.72,313.167794,31.551761,0.544397,-0.252041,-0.267822,0.336916,-0.056606,25.683387,27.324916,35.653284,37.925317,36.040563,0,1,4045.030671,2841.619451,1203.41122,1.423495,3.361304,2.361304,6.940354,544.554287,Yes
3,1,0,6,27,0,1,0.7383,0.545087,94.9253,2.917,3.44,58.036204,54.37,328.203845,32.525796,0.330516,-0.065246,-0.125292,0.039186,-0.01279,26.323407,27.996276,47.324644,57.763297,46.656736,0,0,4331.039339,3672.252588,658.78675,1.179396,6.574266,5.574266,6.472812,490.297173,Yes
0,1,9,10,12,10,0,2.4784,6.142467,35.9339,1.613,1.79,19.871172,46,168.993056,8.326828,0.319531,-0.251845,0.157414,-0.054664,-0.001682,20.621868,15.28041,23.781481,18.564273,13.55653,0,0,1221.713751,1069.301983,152.411768,1.142534,8.015875,7.015875,4.659796,426.199128,Yes
6,2,5,7,22,5,7,0.7754,0.601245,85.5199,1.277,2.01,48.589032,107.98,316.156912,37.628968,0.684443,-0.378783,-0.190591,0.377065,-0.121654,30.891081,29.050644,38.101182,34.01497,32.386551,0,1,5721.46135,4698.918467,1022.542883,1.217612,5.595327,4.595327,7.745206,594.124536,Yes
0,1,6,8,25,6,4,2.0261,4.105081,91.2138,6.475,3.55,58.56779,29.46,314.22458,34.71221,0.196795,-0.067619,-0.022757,-0.054262,0.04393,24.548938,25.996276,39.324644,42.324644,42.431205,0,0,5082.488469,4209.673435,872.815034,1.207336,5.823099,4.823099,7.284074,590.952485,Yes
11,3,15,9,67,16,10,2.1939,4.813197,220.0025,4.73,5.09,131.251994,154.1,810.42038,80.544006,1.487871,-0.746651,-0.059165,-0.154813,0.59627,67.410143,73.145197,118.129608,155.22245,191.401096,0,2,19770.65846,15160.47081,4610.187649,1.304093,4.288472,3.288472,9.293375,874.506248,Yes
4,2,5,7,21,5,10,0.8109,0.657559,87.5667,1.104,1.79,48.026653,136.87,331.113667,33.393347,0.397584,-0.19112,-0.106968,0.146454,-0.007075,36.604346,30.447883,37.920685,33.756425,39.516378,0,1,9023.91415,8531.513656,492.400494,1.057715,18.326371,17.326371,7.984626,735.540057,Yes
15,5,0,3,60,0,13,-2.6352,6.944279,206.9502,1.736,4.1,137.066268,216.89,836.52457,103.265732,2.123318,-1.012952,-0.287135,0.173093,0.302835,70.336996,68.856305,104.219913,130.915538,139.583974,0,1,32097.03728,24185.62307,7911.414214,1.327112,4.057054,3.057054,11.728972,1193.321869,Yes
13,3,0,5,60,0,7,-0.6481,0.420034,204.8079,3.309,4.87,134.172717,178.36,803.481977,90.823283,1.724515,-0.737371,-0.408033,0.442738,0.009846,66.653609,66.144109,97.069427,122.598598,132.595311,0,0,32779.25285,24352.91879,8426.334062,1.346009,3.890097,2.890097,12.150569,1105.74464,Yes
3,1,6,8,33,6,6,3.626,13.147876,118.9104,2.937,3.22,66.056411,52.01,436.179619,39.365589,0.570493,-0.340585,-0.103661,0.267073,-0.039018,42.128315,39.414109,61.259812,61.919261,53.662796,0,2,11525.51609,9295.607478,2229.908615,1.239888,5.168605,4.168605,9.454925,750.801235,Yes
14,3,0,6,68,0,6,-1.1466,1.314692,237.1376,4.321,5.53,153.962647,195.43,913.555142,102.713353,1.851856,-0.772339,-0.471384,0.389607,0.256983,75.428078,74.476201,107.733611,133.594874,137.595311,0,0,30967.20517,20848.91502,10118.29015,1.485315,3.060518,2.060518,11.339693,1028.688842,Yes
1,0,6,6,14,6,4,2.6295,6.91427,60.8302,2.659,2.78,35.315481,3.24,187.1361,20.564519,0.109644,-0.084889,0.026246,0.012913,-0.008519,14.35998,14.498546,17.498546,16.332364,13.332364,0,1,1995.916573,1828.735474,167.181099,1.091419,11.93865,10.93865,5.336885,442.022839,Yes
12,6,10,26,63,11,5,2.7551,7.590576,219.2412,3.869,4.43,128.377994,223.64,822.405124,78.266006,1.53255,-0.650558,-0.096524,-0.186271,0.456556,69.73355,70.002907,106.564792,132.407878,139.094281,0,1,25359.67164,16972.15896,8387.512681,1.494192,3.023503,2.023503,10.826697,1009.324834,Yes
3,2,6,8,28,6,2,1.1531,1.32964,87.7892,0.306,3,51.750653,70,327.147058,27.811347,0.514354,-0.157707,-0.182558,0.199695,-0.15747,27.457856,30.159006,50.317739,65.416415,62.08476,0,1,3867.575203,2653.950632,1213.624571,1.45729,3.186797,2.186797,6.672948,568.722453,Yes
4,1,0,3,12,0,3,-1.905,3.629025,39.1891,-0.632,1.9,27.219102,63.4,170.105528,18.540898,0.350605,-0.17747,-0.001033,0.093299,-0.146186,14.268899,13.328912,18.602017,17.574174,16.159006,0,0,927.141924,621.95226,305.189664,1.490696,3.03792,2.03792,4.549946,434.88901,Yes
5,0,11,17,24,11,3,1.6348,2.672571,78.4138,2.915,2.34,41.998102,64.43,303.10192,25.619898,0.689245,-0.429709,0.102162,0.036276,-0.135958,26.905392,27.239608,40.509305,47.450755,47.336309,0,0,4519.574794,3682.434312,837.140483,1.227333,5.398825,4.398825,7.063133,592.885628,Yes
11,5,16,13,53,17,16,1.3038,1.699894,177.035,3.834,4.43,110.82965,166.75,670.384269,63.11235,0.962847,-0.419509,-0.194547,0.453174,-0.400005,55.032227,56.654643,82.363855,85.66435,88.408263,0,1,21351.33623,16235.35568,5115.980556,1.315114,4.173459,3.173459,10.651905,1063.75309,Yes
7,1,28,13,57,28,12,4.1875,17.535156,185.671,5.721,3.99,106.247306,115.7,700.329709,64.330694,1.137574,-0.606209,-0.005053,-0.020504,0.063213,59.981807,63.701176,93.020269,96.407395,99.79431,0,0,62021.90526,59991.74033,2030.164936,1.033841,30.550181,29.550181,13.268748,1122.634407,Yes
6,2,18,10,60,20,7,4.1632,17.332234,201.042,6.319,5.2,118.763236,99.89,704.393771,69.790764,0.97846,-0.567511,0.148305,-0.331349,0.523208,57.312266,64.318555,99.034219,126.4712,140.653132,0,2,23793.84157,19982.27016,3811.571411,1.190748,6.242528,5.242528,10.429121,954.685101,Yes
