nHBAcc,nHBDon,naAromAtom,nAtomP,nB,nAromBond,nRotB,ALogP,ALogp2,AMR,XLogP,MLogP,apol,TopoPSA,MW,bpol,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,nAcid,nBase,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,AllSurfaceArea,BE0001061,BE0001188,BE0003640,BE0003648,BE0003647,BE0001004,BE0003659,BE0001042,BE0003644,BE0003667,BE0003668,BE0001069,BE0003657,BE0001067,BE0000703,BE0001032
2,1,0,4,25,0,0,0.9504,0.90326016,84.4142,3.244,3.44,54.140618,37.3,298.1932802,29.381382,0.207629961,-0.066417789,-0.038080471,0.012865385,-0.005983882,23.54893807,25.66418395,41.66045989,48.32464384,37.32836791,0,0,3985.712567,3389.649757,596.0628104,1.175847906,6.686732502,5.686732502,6.499248017,502.4835669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,9,10,35,10,15,1.8914,3.57739396,119.8987,0.76,2.12,72.083376,176.79,501.1988499,60.196624,1.503855256,-1.143409277,0.594304665,-0.23886639,0.107420437,47.64606759,48.86733344,67.27414462,67.54362932,55.11337733,0,0,16862.48142,14917.78467,1944.696748,1.130360961,8.671008185,7.671008185,9.93942246,899.0985865,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
2,0,12,13,24,12,4,3.9261,15.41426121,94.6541,4.327,3.44,54.736618,6.48,294.209599,32.383382,0.161479813,-0.09870559,0.019608052,-0.043633215,0.089162733,22.7199606,24.9970916,33.9970916,38.66181933,36.69234417,0,1,3408.464878,2338.880336,1069.584542,1.457306227,3.186718529,2.186718529,6.605744981,573.930526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,3,43,0,6,-0.8488,0.72046144,142.3316,5.03,4.32,97.068029,59,529.4005336,67.349971,0.735419162,-0.407842107,-0.165703676,0.358422334,-0.158198854,41.81783674,46.1558254,71.92684225,81.8159383,85.14837726,0,3,13486.23526,11463.66402,2022.571238,1.176433227,6.667866627,5.667866627,8.975960599,714.6730179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,6,6,24,6,6,2.4026,5.77248676,87.9804,4.741,3.11,54.949411,69.89,317.1990939,31.794589,0.364793724,-0.167694459,-0.065477292,0.112781222,-0.110415321,25.68338741,25.3286398,34.82275236,35.26592888,31.32146355,1,0,5182.727941,4124.717202,1058.010739,1.256505037,4.898558918,3.898558918,7.485044279,563.8018431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,9,11,16,10,2,3.9562,15.65151844,50.8392,2.281,1.57,24.986965,76.38,234.0074685,13.931035,0.518720831,-0.457391294,0.258854691,-0.040374887,-0.001096542,27.12831509,22.2476555,40.75039126,24.41383743,24.5475331,0,0,2542.406056,2327.428413,214.977643,1.092367027,11.82637422,10.82637422,5.394163795,490.2303001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,4,29,0,2,-1.1216,1.25798656,96.3667,0.553,3.22,60.97379,94.83,362.2093243,34.71221,0.520339785,-0.106095524,-0.198675622,0.065021803,0.022407201,29.87234518,30.66045989,51.32091977,64.86613377,60.42003265,0,0,5110.56939,4334.949697,775.6196931,1.178922421,6.589014482,5.589014482,6.690991046,502.6536874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,0,11,0,5,-2.9402,8.64477604,38.4036,-3.896,1.46,24.707102,121.38,182.0790383,15.304898,0.570546882,-0.047545574,-0.285273441,0,0,16.64681421,12.99255186,17.32091977,22.52908099,17.090428,0,0,1390.180165,1164.90022,225.2799449,1.193389907,6.170900678,5.170900678,4.965964922,470.9750779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,6,6,25,6,5,0.1231,0.01515361,75.8137,0.786,2.78,48.230653,62.3,303.1470583,29.727347,0.637774278,-0.282325292,-0.05913558,-0.083754597,0.113354707,25.45785644,27.49109766,37.76384061,39.37265528,33.08750339,0,1,4548.472842,3847.80644,700.6664028,1.182095023,6.491638281,5.491638281,6.913928842,556.5553097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2,9,9,23,10,4,1.6409,2.69255281,79.6547,2.771,2.89,47.428653,62.32,287.1521437,26.491347,0.405173461,-0.164679906,-0.056501514,-0.063914781,0.080252589,23.68338741,24.66073177,37.43174863,41.21101308,42.3723996,1,0,3468.585556,2848.903483,619.6820725,1.217515994,5.597363083,4.597363083,6.327474162,541.518461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,12,10,22,12,0,2.8926,8.36713476,73.7985,3.204,2.89,41.461895,41.62,249.1265976,19.038105,0.182247443,-0.15091076,0.082023369,-0.026383216,0.018451607,20.0799409,22.9970916,33.91085057,37.66181933,35.66181933,0,3,2283.819119,1442.088351,841.7307675,1.583688764,2.713241819,1.713241819,5.952704343,491.5809723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,0,13,22,0,5,3.8871,15.10954641,96.6302,6.254,3.44,55.474204,37.3,300.2089304,31.567796,0.204048868,-0.111171669,0.004614653,0.016038223,-0.011282099,23.54893807,22.66418395,31.43865299,29.66418395,27.32836791,1,0,7783.00421,7370.314422,412.6897881,1.055993512,18.85921202,17.85921202,7.752663408,653.3188751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0,11,6,23,11,4,3.2855,10.79451025,84.9926,2.732,2.67,46.612688,57.78,321.0590276,25.045312,0.424674493,-0.262700626,-0.004577984,0.154853745,-0.14640223,36.74962132,29.78616278,43.01627762,44.96280919,43.78076169,0,1,4073.332223,3124.0062,949.3260233,1.303880966,4.290762207,3.290762207,6.701524966,505.8096872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,6,12,35,6,2,-1.3777,1.89805729,110.7881,0.219,2.78,63.339032,181.62,444.1532659,30.430968,0.862010989,-0.19656643,-0.0339353,-0.251329412,-0.13996472,38.91571289,38.32146355,64.69757101,88.23188469,98.59914189,0,1,7474.638317,5692.792531,1781.845786,1.313000303,4.194885089,3.194885089,7.738398267,584.774363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,16,21,49,17,6,0.6011,0.36132121,147.095,4.636,3.99,92.630134,114.2,586.2791352,55.507866,1.049320809,-0.68054034,0.287655882,-0.116934069,0.010457594,49.08673542,53.48473708,82.52469772,96.71112305,89.99156981,0,1,31032.72638,29435.453,1597.273382,1.054263591,19.42856291,18.42856291,11.02586484,909.1191626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,2,25,0,13,-3.4355,11.80266025,83.975,3.306,3.11,61.880962,94.83,354.2406245,39.085038,0.478848246,-0.152240434,-0.041967472,-0.105924796,0.10092232,28.87234518,26.66045989,34.43120485,33.32091977,31.43120485,1,0,11830.12334,10128.68067,1701.442672,1.167982655,6.952995558,5.952995558,10.21795443,822.9772484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,3,12,9,48,12,5,1.4664,2.15032896,136.9135,0.775,3.22,82.803376,160.83,588.1842913,53.184624,1.826450619,-0.970710975,-0.064687118,0.237992562,-0.149013942,52.06809746,55.3060235,85.3964515,98.82641962,97.83138042,0,0,16237.02505,11827.45301,4409.572044,1.372825159,3.682222421,2.682222421,10.05376841,819.5167268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,10,14,18,11,2,1.5268,2.33111824,58.916,3.263,2.23,33.727516,72.19,232.0847923,18.334484,0.473791928,-0.19448314,0.080094494,-0.392834977,0.371878338,20.04336771,19.8271856,29.45990884,32.98619128,31.42378812,1,0,2157.701175,1477.999682,679.701493,1.459879323,3.174483501,2.174483501,5.919620522,507.8892334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,6,7,23,6,0,1.3688,1.87361344,76.7867,4.232,3.22,49.287032,40.46,272.1776302,26.236968,0.132269931,-0.043352218,-0.025023443,0.005731974,0.007936967,21.54893807,23.66418395,37.32836791,40.99255186,31.32836791,0,0,3299.236262,2865.378709,433.8575522,1.151413686,7.604422799,6.604422799,6.07926095,484.2814245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,9,11,17,10,4,-1.2211,1.49108521,52.1797,0.463,1.46,29.320723,119.05,225.0861893,19.519277,0.695497379,-0.463916428,0.160891789,-0.123156686,0.187179172,20.12330861,19.99018724,27.7340103,27.03807848,24.14827225,0,0,3014.179095,2580.014397,434.1646975,1.168279951,6.942478539,5.942478539,6.471720548,517.6771107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,10,11,18,11,3,2.7486,7.55480196,65.0088,2.844,2.67,36.381102,46.53,230.0942944,18.178898,0.347114392,-0.176346009,-0.00509939,0.003577675,0.002973292,19.32340711,19.32836791,27.10283694,27.99255186,21.99255186,1,0,2918.703983,2637.685958,281.0180244,1.106539607,10.38618071,9.386180706,5.943261774,514.6477318,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
7,2,0,3,27,0,10,-2.6874,7.22211876,85.6711,2.578,2.78,60.987376,95.94,368.2311224,42.412624,0.750677816,-0.409370353,-0.099300239,0.428143472,-0.318809736,30.59230578,29.82346153,42.59058893,47.44875184,49.31056323,1,1,6508.126602,5184.151936,1323.974666,1.255388863,4.915597532,3.915597532,7.781474243,634.7154024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,3,18,28,30,18,6,3.2554,10.59762916,101.8208,3.947,2.34,52.325102,149.69,398.0684907,26.038898,0.579835164,-0.257626732,0.098318246,-0.193749164,0.012942423,39.44001942,41.08320528,53.67956837,55.60037172,50.14622989,1,0,13322.82768,12627.68465,695.1430328,1.055049128,19.1655919,18.1655919,8.786313928,729.9186762,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
9,1,26,17,50,27,13,4.3647,19.05060609,159.0439,9,3.77,92.162962,143.34,610.2539831,50.709038,1.011677881,-0.845940858,0.698777076,-0.558008659,0.376164517,51.80669602,55.56413421,79.23947082,78.97238257,87.73507673,2,0,26150.58957,23018.69415,3131.895418,1.136058779,8.349764626,7.349764626,11.27871156,973.8728605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,0,0,35,0,7,-5.7693,33.28482249,112.5451,-2.88,2.45,76.746099,199.73,477.3162491,54.011901,1.192399316,-0.496829854,-0.359223883,0.367960428,-0.188198637,40.22118476,39.81628528,61.18841299,75.21986934,65.76196779,0,5,9668.268496,7305.571467,2362.697028,1.323410296,4.092047511,3.092047511,8.513705257,731.9432608,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
6,0,11,9,32,11,10,0.6725,0.45225625,110.6268,1.39,2.78,67.303376,85.49,416.2535891,45.414624,0.678465682,-0.395549658,0.056501358,0.088869652,-0.255183603,34.48328891,36.07012814,49.89723865,55.33919213,56.03479168,2,1,10140.47898,8611.726467,1528.752513,1.177519864,6.633172404,5.633172404,8.783923597,760.5868955,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,6,6,26,6,5,-0.5007,0.25070049,87.6035,4.104,3.55,58.198997,23.47,311.2249148,33.683003,0.168978288,-0.070523762,-0.011997131,-0.047870051,0.069763864,24.13444934,26.83063778,38.49482173,34.99282375,35.54628535,0,1,3731.178554,2757.668358,973.5101966,1.353019316,3.832706188,2.832706188,6.597369613,589.7087824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,5,8,18,5,3,-2.2672,5.14019584,53.2169,-2.433,1.35,30.491516,143.72,244.0807696,18.632484,0.818221427,-0.275348157,-0.38227567,0.304846958,-0.050993876,22.31226638,21.34962376,31.97898512,33.52305268,27.17175725,0,0,3095.089274,2655.357652,439.7316216,1.165601655,7.038586997,6.038586997,6.285653456,510.868314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,12,18,25,12,5,1.9292,3.72181264,85.4767,3.71,3.11,50.57986,40.62,308.152478,26.42014,0.333959258,-0.11629238,-0.041380481,-0.051385828,0.055083263,25.26889867,26.68889199,37.43292648,41.76129439,42.76066032,0,0,4107.539287,2756.669546,1350.869742,1.490036879,3.040662738,2.040662738,7.11487134,622.5696289,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,0,12,9,27,12,7,2.609,6.806881,99.5932,3.935,3.55,60.392204,23.55,336.2201637,35.527796,0.275893767,-0.15618144,0.023962362,-0.030643126,0.086299461,26.49442964,28.32918358,37.21500904,38.15954946,36.18689401,0,1,7442.944398,6480.522599,962.4217988,1.148509905,7.733557581,6.733557581,8.195863753,702.3455556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,11,21,25,11,3,0.6358,0.40424164,87.8695,1.715,2.01,45.616309,136.22,351.034748,27.885691,0.519981854,-0.300598197,0.181709792,-0.098048696,-0.2164505,39.43332312,38.89688534,57.53182545,56.29629875,59.4840855,0,0,5354.317697,4562.924659,791.393038,1.173439865,6.765687136,5.765687136,6.931620663,629.1717349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,12,13,5,3,-1.018,1.036324,45.2136,-0.981,0.91,23.646758,151.66,221.9881321,17.593242,0.448294851,-0.183961384,-0.048254404,-0.003141433,-0.006710063,29.01883439,26.5924098,38.03741191,29.17061949,22.52273477,0,0,1785.147116,1594.741835,190.4052811,1.119395677,9.37551262,8.37551262,4.804286721,487.152022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,13,13,21,15,2,3.8869,15.10799161,74.3895,3.794,2.67,39.285516,53.09,273.0556564,15.156484,0.257092165,-0.113989741,-0.00924662,0.007147355,-0.019316008,28.62186828,23.94831846,37.006922,36.89663692,30.73045499,1,0,4309.245103,3846.471738,462.7733644,1.120311131,9.311782902,8.311782902,6.736996566,520.1513931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,10,16,21,11,2,1.8445,3.40218025,59.2825,0.571,2.01,33.99793,90.65,262.0589715,18.66007,0.753342714,-0.32915884,-0.08872469,-0.137409019,0.257804445,23.59230578,24.18316994,36.53512935,38.81248612,36.5859741,1,0,2989.400304,2219.422386,769.977918,1.346927166,3.882449397,2.882449397,6.426444583,517.8293552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,12,17,22,12,1,3.4262,11.73884644,79.6617,2.918,2.78,42.010309,32.67,284.0716408,18.889691,0.330989673,-0.169830868,-0.064443363,0.124434432,-0.08667453,29.20737955,25.11477228,36.78618645,42.64444066,38.06309074,0,0,3161.236157,1873.809657,1287.4265,1.687063649,2.45546923,1.45546923,6.598675446,519.1305391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,12,13,31,12,5,5.0069,25.06904761,108.7962,4.869,3,60.834032,35.02,407.1643036,38.065968,0.530212921,-0.336577465,-0.024844499,0.114525448,-0.057591579,39.71382636,37.58056314,59.5924479,59.64037866,49.69095625,0,2,8710.945192,6524.444764,2186.500428,1.335124368,3.983966836,2.983966836,8.775963028,680.2237936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,6,8,26,6,5,0.2248,0.05053504,88.6128,-1.796,2.12,47.323102,138.03,367.0393547,22.858898,0.693830558,-0.309295933,-0.104759212,0.347649548,-0.443771565,42.01851999,33.61680056,49.89578256,61.31877808,58.31022228,1,1,6535.379982,5416.763123,1118.616859,1.206510204,5.842375726,4.842375726,7.639159716,593.9673749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,7,36,6,2,3.6222,13.12033284,132.6447,4.656,4.32,77.081755,40.54,429.2667796,41.200245,0.312626637,-0.12335721,-0.045309166,0.027700991,-0.031215739,33.90891837,37.16272975,57.99282375,67.65700771,62.82664182,0,0,7282.441395,4417.339863,2865.101532,1.648603372,2.541774284,1.541774284,8.13178517,647.9753041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,18,6,37,18,8,3.9968,15.97441024,135.1536,5.465,4.1,79.028169,43.78,476.2230562,41.413831,0.39833132,-0.202780249,0.044539009,-0.103713784,0.015145824,43.98184858,40.61304619,59.45009852,67.72327874,66.32551348,0,1,12355.92936,10865.2674,1490.661958,1.137195147,8.288887558,7.288887558,8.785446875,755.64778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,26,28,37,27,4,8.1935,67.13344225,132.1022,8.812,3.77,70.949446,42.21,472.1221522,30.170554,0.313951388,-0.129026103,-0.108395535,0.049070919,0.00214966,49.86582102,42.39917868,63.79835736,67.18595409,61.45150315,0,0,12021.6203,9245.135117,2776.485179,1.300318507,4.329798116,3.329798116,9.483922161,765.121179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,2,8,0,4,-1.3857,1.92016449,30.4478,-1.549,1.57,18.307137,80.39,131.0582432,11.094863,0.36217163,-0.112443145,-0.045352049,0.033074364,-0.12024735,11.68338741,9.162457865,11.26901888,8.715919462,6.162457865,1,1,911.1207232,805.9714869,105.1492363,1.130462725,8.66502464,7.66502464,4.518608154,399.8320187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,2,8,0,2,-0.0417,0.00173889,37.2238,-1.883,1.57,21.738723,102.12,149.0510497,14.603277,0.255448625,-0.082620011,-0.07566765,0.008338214,0.022225134,17.03667141,10.50015109,18.78037247,15.88671149,12.44116681,1,1,596.6793499,452.9200653,143.7592846,1.317405422,4.15054479,3.15054479,3.778784493,291.579469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,6,29,0,2,-0.8577,0.73564929,97.1956,1.021,3.22,59.640204,94.83,360.1936742,32.525796,0.522666755,-0.116196516,-0.193211474,0.070011039,0.02077716,29.87234518,30.66045989,51.32091977,64.86613377,60.42003265,0,0,5110.56939,4334.949697,775.6196931,1.178922421,6.589014482,5.589014482,6.709686379,502.6536874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,12,16,19,12,2,3.4879,12.16544641,60.352,3.922,2.34,31.734344,57.53,250.0441506,12.109656,0.387032337,-0.14255278,0.018932368,-0.15829333,0.124230174,23.32749538,21.15984615,31.42997739,33.2335694,31.03858254,1,0,3113.709769,2600.935212,512.7745569,1.197150069,6.072278212,5.072278212,6.355756311,513.1102904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,5,7,21,5,10,1.1276,1.27148176,82.3078,1.282,2.01,47.255446,108.88,314.1412617,32.802554,0.429750759,-0.192157866,-0.12800251,0.158879751,-0.015397895,30.89108135,27.44013302,33.29748127,30.77579188,32.21656953,0,1,8642.517598,8166.804669,475.7129289,1.058249578,18.16750623,17.16750623,8.033355249,657.2766846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,3,0,5,60,0,7,-0.6481,0.42003361,204.8079,3.309,4.87,134.172717,178.36,803.4819772,90.823283,1.724514662,-0.73737055,-0.408032572,0.442737701,0.009846295,66.65360873,66.14410941,97.06942683,122.5985981,132.5953113,0,0,31354.81154,22883.17236,8471.639178,1.370212619,3.701150496,2.701150496,11.94711768,1053.548215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,1,12,14,33,12,6,4.338,18.818244,117.075,4.423,3.22,64.722825,52.01,434.1639693,37.179175,0.556951057,-0.331648201,-0.088070505,0.231927964,-0.046072589,42.12831509,39.41410932,61.25981215,61.91926052,53.66279604,0,2,11526.47923,9296.194588,2230.284639,1.239913721,5.168165096,4.168165096,9.477345301,738.6558053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,16,10,32,16,10,2.8633,8.19848689,116.4467,3.89,3.22,64.791032,120.66,424.1456784,33.732968,0.545987983,-0.314462043,0.07579141,-0.017513481,-0.089193781,39.94558978,37.49884798,52.24373349,46.48979455,48.32576169,2,0,11569.52139,10157.41719,1412.1042,1.139021975,8.193107411,7.193107411,9.023117512,707.9288448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,3,0,6,68,0,6,-1.1466,1.31469156,237.1376,4.321,5.53,153.962647,195.43,913.5551422,102.713353,1.851855853,-0.772339256,-0.47138414,0.389607338,0.256983147,75.42807776,74.47620139,107.7336108,133.594874,137.5953113,0,0,30967.20517,20848.91502,10118.29015,1.48531495,3.060517608,2.060517608,11.33969261,1028.688842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,6,16,18,6,1,-0.0931,0.00866761,56.0771,0.161,1.13,30.808758,135.45,294.9488254,21.251242,0.456533841,-0.241546143,0.166750189,-0.15329101,0.104672045,41.14627303,38.2423952,47.3683277,52.89474232,51.76232592,0,2,2606.377273,1945.073832,661.3034409,1.339988863,3.941272814,2.941272814,5.646884722,439.5645019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,12,6,34,12,11,1.5876,2.52047376,118.198,3.16,3.44,70.21379,95.94,438.2154723,40.22621,0.760885796,-0.414374724,-0.079141346,0.407114423,-0.35325087,36.59230578,36.82346153,51.424407,56.44875184,54.14465319,1,1,10133.37277,7250.36858,2883.004186,1.397635535,3.514865783,2.514865783,9.245617898,843.424746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,18,21,31,18,9,6.414,41.139396,123.6008,7.283,3.99,68.512204,12.47,405.1859424,34.925796,0.266505905,-0.136464994,-0.072379125,0.137074965,-0.055257909,37.84739924,34.11450039,45.39836301,52.02472811,54.8730817,0,1,10387.64039,9088.865718,1298.774672,1.142897333,7.998031234,6.998031234,8.777808755,716.1166697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,12,21,26,12,8,1.4918,2.22546724,90.8188,2.573,2.45,52.36586,127.1,364.1092929,31.21414,0.543812319,-0.247079028,-0.006284632,0.006107606,-0.003341141,35.72005882,36.55677115,45.31689522,48.26544485,51.8753139,1,0,5157.527974,3204.933627,1952.594347,1.609246423,2.641371968,1.641371968,7.412808716,675.2168558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,9,10,19,10,2,-1.4453,2.08889209,50.1992,1.132,1.79,32.407516,93.03,236.0909403,21.272484,0.660548576,-0.405310776,0.09314716,-0.074757345,0.140574029,20.76332831,21.82400531,31.84441558,30.20398852,26.73310426,0,0,2748.443597,2349.48672,398.9568771,1.169805972,6.889074371,5.889074371,6.040569248,528.9546675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,6,11,19,6,6,3.5295,12.45737025,72.2461,3.337,2.23,38.449516,63.6,302.0112643,17.790484,0.560027115,-0.199329841,-0.206913725,0.175252037,0.014286413,37.52377596,24.56400116,36.90619543,52.94532303,42.61546503,1,0,4220.212874,3585.228741,634.9841329,1.177111191,6.646170598,5.646170598,6.650852932,572.584599,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5,0,6,9,24,6,5,0.5592,0.31270464,75.5198,2.307,2.78,48.230653,55.84,303.1470583,30.685347,0.64710162,-0.382466495,0.133434809,-0.299567877,0.539748377,25.45785644,26.49109766,38.20621767,40.64955957,38.19442659,0,1,4001.829288,2968.783701,1033.045587,1.3479693,3.87381674,2.87381674,6.914901313,594.7580172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,10,11,27,11,4,1.4275,2.03775625,91.9648,2.604,3.22,55.007032,45.59,324.1837782,31.452968,0.406713804,-0.203343514,-0.056349348,0.127232488,-0.122741618,26.26889867,28.8271856,41.49164144,45.21101308,39.48764548,0,1,4415.892574,3199.06586,1216.826714,1.380369385,3.629023365,2.629023365,7.07298377,609.7795589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,12,10,35,12,11,2.6184,6.85601856,124.4349,6.056,3.77,76.932548,78.87,452.2675079,45.827452,0.599918074,-0.30058015,0.021063775,-0.139367642,0.21641208,36.81783674,37.49136955,51.48375603,54.31828326,60.55929361,1,0,10310.80798,8339.770717,1971.037262,1.236341901,5.231158323,4.231158323,8.768914024,756.9829078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,7,15,6,6,1.5137,2.29128769,54.6605,1.863,2.01,33.101895,97.78,205.1327456,17.058105,0.183363945,-0.162602129,0.137566214,-0.115240669,0.061448297,16.79990151,16.16327353,20.32606374,16.16327353,15.10464894,0,5,3072.256463,2885.31868,186.9377835,1.064789302,16.4346469,15.4346469,6.020886762,483.5735107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,13,0,0,-1.5787,2.49229369,44.1259,2.312,2.45,30.035481,26.02,151.1360997,17.924519,0.02507255,-0.00619121,-0.005903056,-4.06E-04,-3.56E-05,11.3599803,13.16618193,21.4985458,15.4985458,6.4985458,0,1,493.4697108,361.3126121,132.1570987,1.365769404,3.733962955,2.733962955,3.452561949,325.1122318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,2,25,0,12,-2.0413,4.16690569,90.4242,2.79,3.11,60.547376,94.83,352.2249744,36.898624,0.483435726,-0.149365531,-0.037238143,-0.114215135,0.07039744,28.87234518,26.66045989,34.43120485,33.32091977,31.43120485,1,0,11830.12334,10128.68067,1701.442672,1.167982655,6.952995558,5.952995558,10.24714946,822.9772484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,6,8,40,6,5,2.3531,5.53707961,129.0497,3.565,4.1,82.686513,62.16,467.3035591,50.633487,0.542179048,-0.223439956,-0.154343802,0.200597846,-0.143708712,37.45785644,42.49109766,71.64983146,94.19159328,96.24721824,0,1,6848.950008,4812.271064,2036.678943,1.423226147,3.362802974,2.362802974,7.392700798,644.4737373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,12,7,22,12,8,4.3177,18.64253329,89.0055,4.725,3.11,50.431446,12.47,303.1389922,28.366554,0.291793062,-0.149667171,-0.101993223,0.203186638,-0.087881397,29.84739924,25.11450039,30.6127743,30.32440299,28.39836301,0,1,5338.781014,4540.933456,797.8475581,1.175701222,6.691480045,5.691480045,7.459622638,698.6770017,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
9,4,5,9,20,5,7,-0.5108,0.26091664,75.2218,-1.791,1.02,42.085895,237.75,337.0449358,28.754105,0.474281631,-0.381060695,0.243361535,-0.147297298,0.090491874,42.4520593,37.34830573,43.71897632,34.56947598,43.27073838,0,5,9229.32586,8996.857472,232.468388,1.025838843,39.70142323,38.70142323,7.07207378,613.7059443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,12,6,24,12,4,2.322,5.391684,87.4757,5.059,3.55,51.636239,12.03,277.1830499,25.803761,0.072342306,-0.041639648,0.003559918,0.003563417,-0.010554376,21.3599803,24.33236387,35.16618193,40.16618193,37.16618193,0,1,3984.395422,2761.824421,1222.571001,1.442667894,3.259029879,2.259029879,7.343030443,629.0534998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
